date,ticker,VOLATILITY_30D,VOLATILITY_90D,VOLATILITY_120D,VOLATILITY_260D
2024-08-19,GOOGL US Equity,31.085,29.324,28.611,28.221
2024-08-20,GOOGL US Equity,30.783,29.264,28.541,28.185
2024-08-21,GOOGL US Equity,29.805,29.118,28.529,28.199
2024-08-22,GOOGL US Equity,29.912,29.199,28.264,28.231
2024-08-23,GOOGL US Equity,30.047,29.234,28.279,28.22
2024-08-26,GOOGL US Equity,29.96,29.233,28.227,28.192
2024-08-27,GOOGL US Equity,29.765,29.193,28.107,28.194
2024-08-28,GOOGL US Equity,29.493,29.171,28.157,28.207
2024-08-29,GOOGL US Equity,29.498,29.12,28.093,28.146
2024-08-30,GOOGL US Equity,28.721,29.153,28.113,28.153
2024-09-03,GOOGL US Equity,30.415,29.666,28.67,28.412
2024-09-04,GOOGL US Equity,26.752,24.457,28.491,28.313
2024-09-05,GOOGL US Equity,25.392,23.792,28.419,28.242
2024-09-06,GOOGL US Equity,27.932,24.545,28.322,28.55
2024-09-09,GOOGL US Equity,27.518,24.625,28.4,28.58
2024-09-10,GOOGL US Equity,27.41,24.433,28.348,28.457
2024-09-11,GOOGL US Equity,27.929,24.611,28.431,28.488
2024-09-12,GOOGL US Equity,29.112,24.935,28.463,28.578
2024-09-13,GOOGL US Equity,29.032,24.916,28.571,28.627
2024-09-16,GOOGL US Equity,25.735,24.869,28.57,28.629
2024-09-17,GOOGL US Equity,25.784,24.903,28.592,28.62
2024-09-18,GOOGL US Equity,25.771,24.882,28.594,28.616
2024-09-19,GOOGL US Equity,25.481,25.008,28.337,28.639
2024-09-20,GOOGL US Equity,25.441,25.026,28.349,28.649
2024-09-23,GOOGL US Equity,25.518,24.983,28.396,28.646
2024-09-24,GOOGL US Equity,25.284,24.926,28.064,28.631
2024-09-25,GOOGL US Equity,24.313,24.856,28.015,28.62
2024-09-26,GOOGL US Equity,24.359,24.88,27.949,28.623
2024-09-27,GOOGL US Equity,24.268,24.899,27.922,28.627
2024-09-30,GOOGL US Equity,23.543,24.956,27.966,28.647
2024-10-01,GOOGL US Equity,23.618,24.844,27.82,28.468
2024-10-02,GOOGL US Equity,23.584,24.821,27.792,28.359
2024-10-03,GOOGL US Equity,23.266,24.777,27.651,28.359
2024-10-04,GOOGL US Equity,23.132,24.811,27.663,28.36
2024-10-07,GOOGL US Equity,24.288,24.89,27.9,28.402
2024-10-08,GOOGL US Equity,24.299,24.935,27.922,28.376
2024-10-09,GOOGL US Equity,24.513,25.052,27.957,28.395
2024-10-10,GOOGL US Equity,24.437,25.043,27.883,28.37
2024-10-11,GOOGL US Equity,24.349,25.021,27.841,28.273
2024-10-14,GOOGL US Equity,21.566,25.055,27.872,28.255
2024-10-15,GOOGL US Equity,21.445,24.975,27.712,28.183
2024-10-16,GOOGL US Equity,21.451,24.967,23.655,28.184
2024-10-17,GOOGL US Equity,17.607,25.006,23.193,28.164
2024-10-18,GOOGL US Equity,16.761,24.981,22.998,28.16
2024-10-21,GOOGL US Equity,16.724,24.878,22.985,28.16
2024-10-22,GOOGL US Equity,16.245,24.85,22.871,28.113
2024-10-23,GOOGL US Equity,15.824,24.951,22.961,28.128
2024-10-24,GOOGL US Equity,15.034,24.876,22.947,28.101
2024-10-25,GOOGL US Equity,15.627,24.999,22.897,28.116
2024-10-28,GOOGL US Equity,15.659,24.827,22.88,28.125
2024-10-29,GOOGL US Equity,16.377,25.025,23.024,28.143
2024-10-30,GOOGL US Equity,17.741,25.067,23.358,28.272
2024-10-31,GOOGL US Equity,18.788,25.272,23.534,28.296
2024-11-01,GOOGL US Equity,18.402,25.225,23.512,28.29
2024-11-04,GOOGL US Equity,18.87,25.131,23.503,28.274
2024-11-05,GOOGL US Equity,18.77,25.123,23.463,26.399
2024-11-06,GOOGL US Equity,21.811,25.943,24.12,26.52
2024-11-07,GOOGL US Equity,22.661,26.266,24.364,26.613
2024-11-08,GOOGL US Equity,23.051,25.979,24.434,26.599
2024-11-11,GOOGL US Equity,23.162,26.025,24.457,26.613
2024-11-12,GOOGL US Equity,23.008,26.057,24.355,26.561
2024-11-13,GOOGL US Equity,23.641,26.094,24.435,26.604
2024-11-14,GOOGL US Equity,24.426,25.795,24.563,26.655
2024-11-15,GOOGL US Equity,23.807,25.958,24.699,26.711
2024-11-18,GOOGL US Equity,24.11,26.079,24.604,26.75
2024-11-19,GOOGL US Equity,23.805,26.128,24.713,26.786
2024-11-20,GOOGL US Equity,24.243,26.07,24.774,26.785
2024-11-21,GOOGL US Equity,28.668,27.173,25.795,27.192
2024-11-22,GOOGL US Equity,29.01,27.321,25.876,27.249
2024-11-25,GOOGL US Equity,29.467,27.21,25.984,27.279
2024-11-26,GOOGL US Equity,29.56,27.259,25.952,27.282
2024-11-27,GOOGL US Equity,29.221,25.801,25.948,27.234
2024-11-29,GOOGL US Equity,29.229,25.231,25.91,27.205
2024-12-02,GOOGL US Equity,29.51,25.355,25.989,27.235
2024-12-03,GOOGL US Equity,29.477,25.227,25.897,27.232
2024-12-04,GOOGL US Equity,29.452,25.392,25.993,27.264
2024-12-05,GOOGL US Equity,29.674,25.422,26.03,27.25
2024-12-06,GOOGL US Equity,29.54,25.489,26.03,27.27
2024-12-09,GOOGL US Equity,29.471,25.139,26.016,27.267
2024-12-10,GOOGL US Equity,33.138,25.525,27.094,27.733
2024-12-11,GOOGL US Equity,35.753,26.995,28.222,28.158
2024-12-12,GOOGL US Equity,35.657,27.211,28.089,28.216
2024-12-13,GOOGL US Equity,35.938,27.143,28.141,28.164
2024-12-16,GOOGL US Equity,36.825,27.711,28.593,28.344
2024-12-17,GOOGL US Equity,36.981,27.689,28.482,28.341
2024-12-18,GOOGL US Equity,37.414,28.417,29.0,28.146
2024-12-19,GOOGL US Equity,36.817,28.089,28.945,28.102
2024-12-20,GOOGL US Equity,36.745,28.176,29.028,28.102
2024-12-23,GOOGL US Equity,36.904,28.253,28.89,28.134
2024-12-24,GOOGL US Equity,36.91,28.047,28.883,28.141
2024-12-26,GOOGL US Equity,36.535,28.057,28.886,28.137
2024-12-27,GOOGL US Equity,36.334,28.148,28.92,28.181
2024-12-30,GOOGL US Equity,35.924,28.091,28.602,28.106
2024-12-31,GOOGL US Equity,35.932,28.118,28.64,28.125
2025-01-02,GOOGL US Equity,35.697,28.117,28.618,28.103
2025-01-03,GOOGL US Equity,35.544,28.119,28.595,28.092
2025-01-06,GOOGL US Equity,32.378,28.337,28.744,28.196
2025-01-07,GOOGL US Equity,31.849,28.341,28.624,28.208
2025-01-08,GOOGL US Equity,31.902,28.36,28.652,28.207
2025-01-10,GOOGL US Equity,32.188,27.607,28.513,28.228
2025-01-13,GOOGL US Equity,32.303,27.604,28.526,28.231
2025-01-14,GOOGL US Equity,32.435,27.645,27.473,28.217
2025-01-15,GOOGL US Equity,33.254,27.047,27.398,28.367
2025-01-16,GOOGL US Equity,33.661,27.026,27.483,28.338
2025-01-17,GOOGL US Equity,33.604,27.11,27.493,28.368
2025-01-21,GOOGL US Equity,33.368,27.038,27.522,28.302
2025-01-22,GOOGL US Equity,33.305,26.816,27.508,28.269
2025-01-23,GOOGL US Equity,33.359,26.703,27.498,28.259
2025-01-24,GOOGL US Equity,29.622,26.743,27.271,28.275
2025-01-27,GOOGL US Equity,28.249,27.833,27.174,28.618
2025-01-28,GOOGL US Equity,28.267,27.966,27.259,28.667
2025-01-29,GOOGL US Equity,28.029,27.888,27.257,28.655
2025-01-30,GOOGL US Equity,27.222,28.203,27.402,28.747
2025-01-31,GOOGL US Equity,27.483,28.202,27.45,28.722
2025-02-03,GOOGL US Equity,25.312,28.341,27.506,28.758
2025-02-04,GOOGL US Equity,26.222,28.578,27.687,28.853
2025-02-05,GOOGL US Equity,34.994,31.554,29.746,29.85
2025-02-06,GOOGL US Equity,34.614,31.539,29.739,29.781
2025-02-07,GOOGL US Equity,35.859,32.052,30.147,29.976
2025-02-10,GOOGL US Equity,35.938,32.048,29.987,29.971
2025-02-11,GOOGL US Equity,35.744,32.044,30.004,29.945
2025-02-12,GOOGL US Equity,35.769,32.094,30.013,28.897
2025-02-13,GOOGL US Equity,35.938,32.149,30.006,28.918
2025-02-14,GOOGL US Equity,35.959,31.854,29.982,28.914
2025-02-18,GOOGL US Equity,35.782,31.869,30.009,28.916
2025-02-19,GOOGL US Equity,34.887,31.759,29.992,28.924
2025-02-20,GOOGL US Equity,34.858,31.772,29.946,28.914
2025-02-21,GOOGL US Equity,35.614,32.123,30.21,29.048
2025-02-24,GOOGL US Equity,35.543,32.087,30.183,28.979
2025-02-25,GOOGL US Equity,35.999,32.315,29.827,29.045
2025-02-26,GOOGL US Equity,36.175,32.43,29.909,29.04
2025-02-27,GOOGL US Equity,35.155,32.629,30.141,29.148
2025-02-28,GOOGL US Equity,35.357,32.672,29.53,29.077
2025-03-03,GOOGL US Equity,35.063,32.842,29.592,29.099
2025-03-04,GOOGL US Equity,35.799,33.058,29.772,29.184
2025-03-05,GOOGL US Equity,36.123,33.02,29.728,29.191
2025-03-06,GOOGL US Equity,36.114,33.029,29.557,29.178
2025-03-07,GOOGL US Equity,36.019,32.958,29.473,29.188
2025-03-10,GOOGL US Equity,36.448,33.915,30.307,29.215
2025-03-11,GOOGL US Equity,35.776,33.828,30.333,29.226
2025-03-12,GOOGL US Equity,36.481,33.637,30.451,29.219
2025-03-13,GOOGL US Equity,35.519,33.774,30.632,29.309
2025-03-14,GOOGL US Equity,35.584,33.901,30.703,29.335
2025-03-17,GOOGL US Equity,35.526,33.862,30.681,29.203
2025-03-18,GOOGL US Equity,34.35,34.064,30.856,29.289
2025-03-19,GOOGL US Equity,28.426,33.555,30.987,29.333
2025-03-20,GOOGL US Equity,28.351,33.299,30.983,29.262
2025-03-21,GOOGL US Equity,27.263,33.263,30.982,29.261
2025-03-24,GOOGL US Equity,28.242,33.436,31.11,29.298
2025-03-25,GOOGL US Equity,28.898,33.549,31.195,29.338
2025-03-26,GOOGL US Equity,30.209,33.906,31.557,29.518
2025-03-27,GOOGL US Equity,29.977,33.885,31.66,29.483
2025-03-28,GOOGL US Equity,32.897,34.794,32.483,29.881
2025-03-31,GOOGL US Equity,32.986,34.669,32.287,29.542
2025-04-01,GOOGL US Equity,33.355,34.664,32.347,29.579
2025-04-02,GOOGL US Equity,33.392,34.615,32.269,29.557
2025-04-03,GOOGL US Equity,34.484,34.333,32.827,29.835
2025-04-04,GOOGL US Equity,35.496,34.698,33.187,29.959
2025-04-07,GOOGL US Equity,35.48,34.584,33.169,29.967
2025-04-08,GOOGL US Equity,35.449,34.604,33.22,29.997
2025-04-09,GOOGL US Equity,45.624,38.164,35.982,31.398
2025-04-10,GOOGL US Equity,46.67,38.687,36.355,31.628
2025-04-11,GOOGL US Equity,47.338,38.908,36.593,31.61
2025-04-14,GOOGL US Equity,46.908,38.974,36.635,31.628
2025-04-15,GOOGL US Equity,46.888,38.946,36.709,31.676
2025-04-16,GOOGL US Equity,47.124,39.04,36.756,31.604
2025-04-17,GOOGL US Equity,47.049,39.033,36.813,31.609
2025-04-21,GOOGL US Equity,45.587,39.198,36.885,31.658
2025-04-22,GOOGL US Equity,46.364,38.27,37.064,31.741
2025-04-23,GOOGL US Equity,46.695,37.336,37.165,31.841
2025-04-24,GOOGL US Equity,46.79,37.537,37.12,31.872
2025-04-25,GOOGL US Equity,46.792,37.639,37.104,31.898
2025-04-28,GOOGL US Equity,46.807,37.101,37.122,31.855
2025-04-29,GOOGL US Equity,46.337,37.095,37.084,31.855
2025-04-30,GOOGL US Equity,45.98,36.634,37.099,31.86
2025-05-01,GOOGL US Equity,46.213,36.755,36.706,31.896
2025-05-02,GOOGL US Equity,46.445,36.776,36.618,31.915
2025-05-05,GOOGL US Equity,45.933,36.642,36.572,31.884
2025-05-06,GOOGL US Equity,45.623,36.612,36.537,31.866
2025-05-07,GOOGL US Equity,49.913,38.696,38.141,32.746
2025-05-08,GOOGL US Equity,50.131,38.821,38.205,32.742
2025-05-09,GOOGL US Equity,47.938,38.831,38.14,31.257
2025-05-12,GOOGL US Equity,49.206,39.381,38.466,31.292
2025-05-13,GOOGL US Equity,49.03,39.406,38.4,31.233
2025-05-14,GOOGL US Equity,50.162,39.863,38.705,31.434
2025-05-15,GOOGL US Equity,48.5,39.588,38.686,31.401
2025-05-16,GOOGL US Equity,47.169,39.667,38.071,31.428
2025-05-19,GOOGL US Equity,47.163,39.659,37.986,31.424
2025-05-20,GOOGL US Equity,47.217,39.704,37.967,31.406
2025-05-21,GOOGL US Equity,39.31,40.013,38.166,31.51
2025-05-22,GOOGL US Equity,37.435,40.083,38.219,31.537
2025-05-23,GOOGL US Equity,37.043,39.764,38.276,31.56
2025-05-27,GOOGL US Equity,37.606,39.987,38.406,31.666
2025-05-28,GOOGL US Equity,37.126,39.879,38.408,31.659
2025-05-29,GOOGL US Equity,36.519,39.827,38.322,31.635
2025-05-30,GOOGL US Equity,36.115,39.823,38.294,31.62
2025-06-02,GOOGL US Equity,35.649,39.898,38.323,31.641
2025-06-03,GOOGL US Equity,35.619,39.918,38.398,31.682
2025-06-04,GOOGL US Equity,35.052,39.352,37.561,31.698
2025-06-05,GOOGL US Equity,34.366,39.21,36.67,31.688
2025-06-06,GOOGL US Equity,35.273,39.629,36.914,31.81
2025-06-09,GOOGL US Equity,35.268,39.402,36.944,31.83
2025-06-10,GOOGL US Equity,35.366,39.385,36.619,31.851
2025-06-11,GOOGL US Equity,35.32,39.339,36.622,31.858
2025-06-12,GOOGL US Equity,35.336,39.089,36.255,31.796
2025-06-13,GOOGL US Equity,35.164,36.952,36.263,31.801
2025-06-16,GOOGL US Equity,35.283,37.016,36.234,31.821
2025-06-17,GOOGL US Equity,35.255,36.599,36.146,31.823
2025-06-18,GOOGL US Equity,26.38,36.664,36.185,31.845
2025-06-20,GOOGL US Equity,29.079,37.24,36.624,32.078
2025-06-23,GOOGL US Equity,29.031,37.236,36.587,32.064
2025-06-24,GOOGL US Equity,27.156,37.194,36.608,32.077
2025-06-25,GOOGL US Equity,27.872,37.421,36.759,32.149
2025-06-26,GOOGL US Equity,26.261,37.52,36.849,32.185
2025-06-27,GOOGL US Equity,27.234,37.818,37.049,32.276
2025-06-30,GOOGL US Equity,27.432,37.874,36.878,32.289
2025-07-01,GOOGL US Equity,27.462,37.6,36.867,32.289
2025-07-02,GOOGL US Equity,27.222,37.698,36.934,32.305
2025-07-03,GOOGL US Equity,26.146,37.522,36.918,32.301
2025-07-07,GOOGL US Equity,26.408,37.521,36.976,32.284
2025-07-08,GOOGL US Equity,26.391,37.352,37.015,32.312
2025-07-09,GOOGL US Equity,25.528,37.373,36.777,32.228
2025-07-10,GOOGL US Equity,25.54,37.226,36.74,32.233
2025-07-11,GOOGL US Equity,25.815,37.099,36.726,32.255
2025-07-14,GOOGL US Equity,25.864,37.065,36.709,32.215
2025-07-15,GOOGL US Equity,25.266,37.058,36.711,32.213
2025-07-16,GOOGL US Equity,24.536,37.041,36.721,32.194
2025-07-17,GOOGL US Equity,24.414,36.116,36.684,32.194
2025-07-18,GOOGL US Equity,24.45,36.073,36.163,32.103
2024-01-02,JNJ US Equity,15.133,14.545,18.047,16.571
2024-01-03,JNJ US Equity,15.171,14.534,18.044,16.583
2024-01-04,JNJ US Equity,15.129,14.401,18.031,16.542
2024-01-05,JNJ US Equity,15.078,14.413,18.037,16.543
2024-01-08,JNJ US Equity,14.83,14.408,18.037,16.542
2024-01-09,JNJ US Equity,14.51,14.247,15.764,16.543
2024-01-10,JNJ US Equity,14.512,14.191,15.681,16.539
2024-01-11,JNJ US Equity,14.646,14.211,15.67,16.535
2024-01-12,JNJ US Equity,14.048,13.969,15.67,16.548
2024-01-16,JNJ US Equity,12.822,13.949,15.751,16.561
2024-01-17,JNJ US Equity,12.798,13.938,15.724,16.522
2024-01-18,JNJ US Equity,12.844,13.782,15.726,16.516
2024-01-19,JNJ US Equity,12.226,13.757,14.561,16.497
2024-01-22,JNJ US Equity,11.955,13.776,14.528,16.3
2024-01-23,JNJ US Equity,12.926,14.057,14.691,16.379
2024-01-24,JNJ US Equity,13.035,13.881,14.691,16.386
2024-01-25,JNJ US Equity,13.061,13.853,14.646,16.385
2024-01-26,JNJ US Equity,13.018,13.851,14.194,16.382
2024-01-29,JNJ US Equity,12.887,13.829,14.193,16.372
2024-01-30,JNJ US Equity,12.462,13.782,14.2,16.307
2024-01-31,JNJ US Equity,12.458,13.73,14.186,16.307
2024-02-01,JNJ US Equity,12.385,13.739,14.106,16.304
2024-02-02,JNJ US Equity,11.155,13.806,14.187,16.338
2024-02-05,JNJ US Equity,10.893,13.68,14.198,16.346
2024-02-06,JNJ US Equity,11.648,13.9,14.372,16.395
2024-02-07,JNJ US Equity,11.592,13.843,14.294,16.392
2024-02-08,JNJ US Equity,12.001,13.936,14.311,16.417
2024-02-09,JNJ US Equity,12.013,13.94,13.628,15.981
2024-02-12,JNJ US Equity,12.186,13.987,13.627,15.972
2024-02-13,JNJ US Equity,10.753,13.958,13.624,15.968
2024-02-14,JNJ US Equity,10.589,13.969,13.626,15.969
2024-02-15,JNJ US Equity,11.499,14.139,13.748,16.023
2024-02-16,JNJ US Equity,11.689,14.216,13.698,16.028
2024-02-20,JNJ US Equity,11.979,14.088,13.758,16.051
2024-02-21,JNJ US Equity,12.106,14.114,13.774,16.059
2024-02-22,JNJ US Equity,12.594,14.227,13.752,16.04
2024-02-23,JNJ US Equity,12.801,14.282,13.767,16.057
2024-02-26,JNJ US Equity,12.731,14.237,13.8,16.066
2024-02-27,JNJ US Equity,12.249,13.716,13.573,16.061
2024-02-28,JNJ US Equity,12.29,13.713,13.453,15.977
2024-02-29,JNJ US Equity,12.211,13.7,13.445,15.962
2024-03-01,JNJ US Equity,12.258,13.579,13.324,15.911
2024-03-04,JNJ US Equity,12.878,13.814,13.459,15.903
2024-03-05,JNJ US Equity,11.893,13.811,13.454,15.903
2024-03-06,JNJ US Equity,11.842,13.492,13.464,15.908
2024-03-07,JNJ US Equity,11.819,12.866,13.311,15.87
2024-03-08,JNJ US Equity,11.886,12.787,13.291,15.874
2024-03-11,JNJ US Equity,12.302,12.824,13.385,15.832
2024-03-12,JNJ US Equity,12.514,12.902,13.441,15.852
2024-03-13,JNJ US Equity,12.939,12.938,13.476,15.885
2024-03-14,JNJ US Equity,13.409,13.065,13.547,15.899
2024-03-15,JNJ US Equity,13.115,13.117,13.579,15.882
2024-03-18,JNJ US Equity,13.314,13.181,13.596,15.879
2024-03-19,JNJ US Equity,12.603,13.179,13.488,15.865
2024-03-20,JNJ US Equity,12.625,12.727,13.493,15.827
2024-03-21,JNJ US Equity,12.271,12.724,13.451,15.825
2024-03-22,JNJ US Equity,12.283,12.737,13.448,15.8
2024-03-25,JNJ US Equity,12.076,12.738,13.446,15.791
2024-03-26,JNJ US Equity,11.86,12.689,13.456,15.792
2024-03-27,JNJ US Equity,12.496,12.82,13.527,15.852
2024-03-28,JNJ US Equity,11.792,12.813,13.521,15.815
2024-04-01,JNJ US Equity,11.508,12.825,13.5,15.787
2024-04-02,JNJ US Equity,11.233,12.76,13.499,15.787
2024-04-03,JNJ US Equity,12.926,13.333,13.743,15.834
2024-04-04,JNJ US Equity,12.735,13.349,13.844,15.877
2024-04-05,JNJ US Equity,12.329,13.277,13.834,15.845
2024-04-08,JNJ US Equity,12.293,13.303,13.837,15.848
2024-04-09,JNJ US Equity,12.418,13.315,13.792,15.825
2024-04-10,JNJ US Equity,12.792,13.21,13.567,15.855
2024-04-11,JNJ US Equity,12.949,12.626,13.631,15.882
2024-04-12,JNJ US Equity,12.851,12.679,13.669,15.871
2024-04-15,JNJ US Equity,12.438,12.679,13.584,15.825
2024-04-16,JNJ US Equity,13.587,13.02,13.943,15.931
2024-04-17,JNJ US Equity,13.694,12.976,13.943,15.298
2024-04-18,JNJ US Equity,14.017,13.003,13.757,15.313
2024-04-19,JNJ US Equity,14.857,13.243,13.504,15.382
2024-04-22,JNJ US Equity,14.667,13.326,13.481,15.406
2024-04-23,JNJ US Equity,14.301,13.31,13.424,15.408
2024-04-24,JNJ US Equity,14.183,13.294,13.459,15.361
2024-04-25,JNJ US Equity,14.17,13.308,13.478,15.401
2024-04-26,JNJ US Equity,14.136,13.319,13.447,15.407
2024-04-29,JNJ US Equity,14.163,13.293,13.461,15.155
2024-04-30,JNJ US Equity,14.69,13.088,13.624,15.197
2024-05-01,JNJ US Equity,20.39,15.095,15.146,15.838
2024-05-02,JNJ US Equity,20.505,15.139,14.912,15.85
2024-05-03,JNJ US Equity,20.517,15.131,14.926,15.842
2024-05-06,JNJ US Equity,20.536,15.144,14.937,15.819
2024-05-07,JNJ US Equity,20.491,15.142,14.938,15.745
2024-05-08,JNJ US Equity,19.946,15.144,14.896,15.744
2024-05-09,JNJ US Equity,20.066,14.75,14.867,15.75
2024-05-10,JNJ US Equity,20.076,14.703,14.864,15.75
2024-05-13,JNJ US Equity,20.317,14.79,14.919,15.75
2024-05-14,JNJ US Equity,19.274,14.779,14.873,15.698
2024-05-15,JNJ US Equity,19.159,14.852,14.922,15.716
2024-05-16,JNJ US Equity,19.41,14.972,14.913,15.749
2024-05-17,JNJ US Equity,19.337,14.976,14.867,15.75
2024-05-20,JNJ US Equity,20.448,15.408,15.222,15.883
2024-05-21,JNJ US Equity,20.01,15.34,15.214,15.878
2024-05-22,JNJ US Equity,20.239,15.456,15.173,15.945
2024-05-23,JNJ US Equity,21.53,16.016,15.2,16.138
2024-05-24,JNJ US Equity,22.263,16.266,15.419,16.224
2024-05-28,JNJ US Equity,21.957,16.5,15.625,16.317
2024-05-29,JNJ US Equity,21.946,16.469,15.532,16.317
2024-05-30,JNJ US Equity,21.923,16.301,15.524,16.326
2024-05-31,JNJ US Equity,21.646,16.384,15.571,16.353
2024-06-03,JNJ US Equity,21.616,16.424,15.598,16.321
2024-06-04,JNJ US Equity,21.593,16.426,15.599,16.321
2024-06-05,JNJ US Equity,21.811,16.545,15.682,16.367
2024-06-06,JNJ US Equity,21.566,16.553,15.652,16.308
2024-06-07,JNJ US Equity,21.561,16.576,15.592,16.315
2024-06-10,JNJ US Equity,21.517,16.571,15.589,16.315
2024-06-11,JNJ US Equity,21.003,16.479,15.557,16.31
2024-06-12,JNJ US Equity,16.139,16.525,15.323,16.332
2024-06-13,JNJ US Equity,15.997,16.317,15.241,16.254
2024-06-14,JNJ US Equity,15.971,16.319,15.227,16.23
2024-06-17,JNJ US Equity,15.964,16.255,15.218,16.233
2024-06-18,JNJ US Equity,15.962,16.247,15.217,16.232
2024-06-20,JNJ US Equity,16.593,16.405,15.377,16.261
2024-06-21,JNJ US Equity,16.612,16.392,15.411,16.275
2024-06-24,JNJ US Equity,16.631,16.385,15.102,16.277
2024-06-25,JNJ US Equity,16.825,16.333,15.178,16.318
2024-06-26,JNJ US Equity,16.82,16.278,15.179,16.31
2024-06-27,JNJ US Equity,16.641,16.237,15.196,16.265
2024-06-28,JNJ US Equity,16.27,16.213,15.196,16.264
2024-07-01,JNJ US Equity,16.26,16.088,15.199,16.265
2024-07-02,JNJ US Equity,15.019,16.004,15.198,16.267
2024-07-03,JNJ US Equity,15.019,15.978,15.191,16.23
2024-07-05,JNJ US Equity,14.329,16.012,15.166,16.241
2024-07-08,JNJ US Equity,12.479,16.023,15.109,16.217
2024-07-09,JNJ US Equity,11.73,16.152,15.205,16.255
2024-07-10,JNJ US Equity,11.331,16.387,15.385,16.338
2024-07-11,JNJ US Equity,11.33,16.232,15.38,16.323
2024-07-12,JNJ US Equity,11.241,16.234,15.36,16.299
2024-07-15,JNJ US Equity,11.036,16.236,15.188,16.252
2024-07-16,JNJ US Equity,11.368,16.371,15.281,16.295
2024-07-17,JNJ US Equity,15.553,17.522,16.202,16.684
2024-07-18,JNJ US Equity,15.188,17.463,16.238,16.637
2024-07-19,JNJ US Equity,15.323,17.397,16.251,16.642
2024-07-22,JNJ US Equity,15.367,17.323,16.248,16.636
2024-07-23,JNJ US Equity,15.925,17.334,16.345,16.677
2024-07-24,JNJ US Equity,17.449,17.86,16.778,16.867
2024-07-25,JNJ US Equity,17.981,18.162,16.991,16.989
2024-07-26,JNJ US Equity,17.979,18.18,16.996,16.993
2024-07-29,JNJ US Equity,18.629,18.315,16.977,17.043
2024-07-30,JNJ US Equity,19.119,18.547,17.168,17.13
2024-07-31,JNJ US Equity,20.512,18.922,17.408,16.219
2024-08-01,JNJ US Equity,20.74,19.172,17.612,16.288
2024-08-02,JNJ US Equity,21.402,19.481,17.847,16.415
2024-08-05,JNJ US Equity,22.321,19.591,17.996,16.491
2024-08-06,JNJ US Equity,22.403,19.746,18.109,16.549
2024-08-07,JNJ US Equity,22.367,19.74,17.993,16.538
2024-08-08,JNJ US Equity,22.219,19.79,17.986,16.553
2024-08-09,JNJ US Equity,22.219,19.41,17.949,16.051
2024-08-12,JNJ US Equity,22.341,19.321,17.947,16.036
2024-08-13,JNJ US Equity,22.585,19.393,17.924,16.049
2024-08-14,JNJ US Equity,22.541,19.368,17.877,16.043
2024-08-15,JNJ US Equity,22.529,19.364,17.862,16.022
2024-08-16,JNJ US Equity,22.331,19.207,17.863,15.841
2024-08-19,JNJ US Equity,22.211,19.127,17.857,15.842
2024-08-20,JNJ US Equity,21.831,19.063,17.863,15.846
2024-08-21,JNJ US Equity,21.891,19.1,17.889,15.86
2024-08-22,JNJ US Equity,21.906,18.715,17.784,15.839
2024-08-23,JNJ US Equity,21.925,18.786,17.855,15.877
2024-08-26,JNJ US Equity,21.766,18.766,17.849,15.878
2024-08-27,JNJ US Equity,19.498,18.723,17.909,15.907
2024-08-28,JNJ US Equity,19.347,18.702,17.919,15.889
2024-08-29,JNJ US Equity,19.241,18.7,17.854,15.868
2024-08-30,JNJ US Equity,19.314,18.709,17.86,15.609
2024-09-03,JNJ US Equity,18.813,18.61,17.829,15.608
2024-09-04,JNJ US Equity,17.503,18.58,17.738,15.582
2024-09-05,JNJ US Equity,17.169,18.766,17.842,15.644
2024-09-06,JNJ US Equity,17.153,18.566,17.797,15.633
2024-09-09,JNJ US Equity,17.004,17.138,17.892,15.646
2024-09-10,JNJ US Equity,16.333,17.07,17.895,15.652
2024-09-11,JNJ US Equity,15.59,17.28,18.05,15.725
2024-09-12,JNJ US Equity,14.708,17.256,18.043,15.674
2024-09-13,JNJ US Equity,13.43,17.271,18.057,15.665
2024-09-16,JNJ US Equity,12.435,17.32,18.093,15.689
